,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
3206,Brunei Darussalam,BRN,2021-09-26,455355.0,276935.0,178420.0,2,443111.0,62.49788427730297
3207,Brunei Darussalam,BRN,2021-09-28,474407.0,285987.0,188420.0,0,443111.0,64.54071327500333
3208,Brunei Darussalam,BRN,2021-09-30,493587.0,296963.0,196624.0,0,443111.0,67.01774498940446
3209,Brunei Darussalam,BRN,2021-10-02,501834.0,302258.0,199576.0,0,443111.0,68.21270516868235
3210,Brunei Darussalam,BRN,2021-10-04,512357.0,310416.0,201941.0,1,443111.0,70.0537788499947
3211,Brunei Darussalam,BRN,2021-10-06,526193.0,319711.0,206482.0,2,443111.0,72.15144738000185
3212,Brunei Darussalam,BRN,2021-10-08,533305.0,324564.0,208741.0,1,443111.0,73.24665828652415
3213,Brunei Darussalam,BRN,2021-10-10,542019.0,330410.0,211609.0,1,443111.0,74.56596654111497
3214,Brunei Darussalam,BRN,2021-10-12,552265.0,335650.0,216615.0,0,443111.0,75.74851448057032
3215,Brunei Darussalam,BRN,2021-10-14,563695.0,339667.0,224028.0,2,443111.0,76.6550593417902
3216,Brunei Darussalam,BRN,2021-10-18,579263.0,344342.0,234921.0,5,443111.0,77.71009972670505
3217,Brunei Darussalam,BRN,2021-10-20,584245.0,345754.0,238491.0,0,443111.0,78.02875577451248
3218,Brunei Darussalam,BRN,2021-10-22,588206.0,347147.0,241059.0,0,443111.0,78.34312395765394
3219,Brunei Darussalam,BRN,2021-10-24,592613.0,348782.0,243831.0,2,443111.0,78.71210599601454
3220,Brunei Darussalam,BRN,2021-10-26,598758.0,350200.0,248558.0,0,443111.0,79.03211610634807
3221,Brunei Darussalam,BRN,2021-10-27,601042.0,350801.0,250241.0,0,443111.0,79.16774803604515
3222,Brunei Darussalam,BRN,2021-10-28,603923.0,351496.0,252427.0,0,443111.0,79.32459361198435
3223,Brunei Darussalam,BRN,2021-10-29,604662.0,351715.0,252947.0,0,443111.0,79.37401689418678
3224,Brunei Darussalam,BRN,2021-10-30,607436.0,352709.0,254727.0,0,443111.0,79.598339919343
3225,Brunei Darussalam,BRN,2021-11-01,613737.0,353399.0,260338.0,1,443111.0,79.75405710984381
3226,Brunei Darussalam,BRN,2021-11-03,626279.0,353961.0,272318.0,0,443111.0,79.88088763312126
3227,Brunei Darussalam,BRN,2021-11-05,632896.0,354428.0,278468.0,1,443111.0,79.98627883306891
3228,Brunei Darussalam,BRN,2021-11-06,633464.0,354729.0,278735.0,0,443111.0,80.0542076364613
3229,Brunei Darussalam,BRN,2021-11-07,640721.0,355420.0,285301.0,0,443111.0,80.21015050404976
3230,Brunei Darussalam,BRN,2021-11-08,643231.0,355752.0,287479.0,0,443111.0,80.2850752971603
3231,Brunei Darussalam,BRN,2021-11-09,649166.0,361215.0,287951.0,0,443111.0,81.51794922716881
3232,Brunei Darussalam,BRN,2021-11-10,654487.0,366008.0,288479.0,0,443111.0,82.59961950843017
3233,Brunei Darussalam,BRN,2021-11-11,661216.0,371184.0,290032.0,0,443111.0,83.76772411427385
3234,Brunei Darussalam,BRN,2021-11-12,668251.0,376127.0,292124.0,0,443111.0,84.88324595868755
